Column ID,EU_ESI,EU_IND_CONF,EU_SVC_CONF
Source Code,Eurostat/ei_bssi_m_r2/M.BS-ESI-I.SA.EA20,Eurostat/ei_bssi_m_r2/M.BS-ICI-BAL.SA.EA20,Eurostat/ei_bssi_m_r2/M.BS-SCI-BAL.SA.EA20
Source,DB.nomics,DB.nomics,DB.nomics
Indicator,EC Economic Sentiment Indicator (EA),EC Industry Confidence (EA),EC Services Confidence (EA)
Region,EA,EA,EA
Units,Index (long-run avg = 100),Balance (% points),Balance (% points)
Frequency,Weekly (from Monthly ffill),Weekly (from Monthly ffill),Weekly (from Monthly ffill)
Last Updated,2026-04-23 15:59 UTC,2026-04-23 15:59 UTC,2026-04-23 15:59 UTC
Date,EU_ESI,EU_IND_CONF,EU_SVC_CONF
2015-01-30,97.9000,-4.6000,5.6000
2015-02-06,99.3000,-3.8000,5.7000
2015-02-13,99.3000,-3.8000,5.7000
2015-02-20,99.3000,-3.8000,5.7000
2015-02-27,99.3000,-3.8000,5.7000
2015-03-06,101.1000,-2.9000,5.9000
2015-03-13,101.1000,-2.9000,5.9000
2015-03-20,101.1000,-2.9000,5.9000
2015-03-27,101.1000,-2.9000,5.9000
2015-04-03,103.1000,-0.9000,7.3000
2015-04-10,103.1000,-0.9000,7.3000
2015-04-17,103.1000,-0.9000,7.3000
2015-04-24,103.1000,-0.9000,7.3000
2015-05-01,103.1000,-1.2000,7.9000
2015-05-08,103.1000,-1.2000,7.9000
2015-05-15,103.1000,-1.2000,7.9000
2015-05-22,103.1000,-1.2000,7.9000
2015-05-29,103.1000,-1.2000,7.9000
2015-06-05,102.8000,-1.4000,8.5000
2015-06-12,102.8000,-1.4000,8.5000
2015-06-19,102.8000,-1.4000,8.5000
2015-06-26,102.8000,-1.4000,8.5000
2015-07-03,103.0000,-1.5000,9.5000
2015-07-10,103.0000,-1.5000,9.5000
2015-07-17,103.0000,-1.5000,9.5000
2015-07-24,103.0000,-1.5000,9.5000
2015-07-31,103.0000,-1.2000,9.8000
2015-08-07,103.0000,-1.2000,9.8000
2015-08-14,103.0000,-1.2000,9.8000
2015-08-21,103.0000,-1.2000,9.8000
2015-08-28,103.0000,-1.2000,9.8000
2015-09-04,103.3000,-1.9000,11.4000
2015-09-11,103.3000,-1.9000,11.4000
2015-09-18,103.3000,-1.9000,11.4000
2015-09-25,103.3000,-1.9000,11.4000
2015-10-02,104.3000,-1.4000,12.5000
2015-10-09,104.3000,-1.4000,12.5000
2015-10-16,104.3000,-1.4000,12.5000
2015-10-23,104.3000,-1.4000,12.5000
2015-10-30,104.3000,-1.4000,12.5000
2015-11-06,104.5000,-1.7000,12.3000
2015-11-13,104.5000,-1.7000,12.3000
2015-11-20,104.5000,-1.7000,12.3000
2015-11-27,104.5000,-1.7000,12.3000
2015-12-04,104.9000,-2.2000,12.8000
2015-12-11,104.9000,-2.2000,12.8000
2015-12-18,104.9000,-2.2000,12.8000
2015-12-25,104.9000,-2.2000,12.8000
2016-01-01,105.1000,-1.5000,12.4000
2016-01-08,105.1000,-1.5000,12.4000
2016-01-15,105.1000,-1.5000,12.4000
2016-01-22,105.1000,-1.5000,12.4000
2016-01-29,105.1000,-1.5000,12.4000
2016-02-05,104.8000,-2.0000,12.5000
2016-02-12,104.8000,-2.0000,12.5000
2016-02-19,104.8000,-2.0000,12.5000
2016-02-26,104.8000,-2.0000,12.5000
2016-03-04,103.9000,-2.7000,11.0000
2016-03-11,103.9000,-2.7000,11.0000
2016-03-18,103.9000,-2.7000,11.0000
2016-03-25,103.9000,-2.7000,11.0000
2016-04-01,103.3000,-2.0000,10.3000
2016-04-08,103.3000,-2.0000,10.3000
2016-04-15,103.3000,-2.0000,10.3000
2016-04-22,103.3000,-2.0000,10.3000
2016-04-29,103.3000,-2.0000,10.3000
2016-05-06,104.0000,-2.1000,11.9000
2016-05-13,104.0000,-2.1000,11.9000
2016-05-20,104.0000,-2.1000,11.9000
2016-05-27,104.0000,-2.1000,11.9000
2016-06-03,103.8000,-2.4000,12.2000
2016-06-10,103.8000,-2.4000,12.2000
2016-06-17,103.8000,-2.4000,12.2000
2016-06-24,103.8000,-2.4000,12.2000
2016-07-01,104.1000,-1.7000,11.5000
2016-07-08,104.1000,-1.7000,11.5000
2016-07-15,104.1000,-1.7000,11.5000
2016-07-22,104.1000,-1.7000,11.5000
2016-07-29,104.1000,-1.7000,11.5000
2016-08-05,103.7000,-1.8000,11.1000
2016-08-12,103.7000,-1.8000,11.1000
2016-08-19,103.7000,-1.8000,11.1000
2016-08-26,103.7000,-1.8000,11.1000
2016-09-02,103.3000,-2.5000,10.6000
2016-09-09,103.3000,-2.5000,10.6000
2016-09-16,103.3000,-2.5000,10.6000
2016-09-23,103.3000,-2.5000,10.6000
2016-09-30,104.1000,-0.6000,10.2000
2016-10-07,104.1000,-0.6000,10.2000
2016-10-14,104.1000,-0.6000,10.2000
2016-10-21,104.1000,-0.6000,10.2000
2016-10-28,104.1000,-0.6000,10.2000
2016-11-04,105.7000,0.1000,12.2000
2016-11-11,105.7000,0.1000,12.2000
2016-11-18,105.7000,0.1000,12.2000
2016-11-25,105.7000,0.1000,12.2000
2016-12-02,106.0000,-0.1000,12.3000
2016-12-09,106.0000,-0.1000,12.3000
2016-12-16,106.0000,-0.1000,12.3000
2016-12-23,106.0000,-0.1000,12.3000
2016-12-30,106.0000,-0.1000,12.3000
2017-01-06,107.4000,1.6000,13.3000
2017-01-13,107.4000,1.6000,13.3000
2017-01-20,107.4000,1.6000,13.3000
2017-01-27,107.4000,1.6000,13.3000
2017-02-03,108.1000,2.0000,14.1000
2017-02-10,108.1000,2.0000,14.1000
2017-02-17,108.1000,2.0000,14.1000
2017-02-24,108.1000,2.0000,14.1000
2017-03-03,108.1000,3.1000,14.1000
2017-03-10,108.1000,3.1000,14.1000
2017-03-17,108.1000,3.1000,14.1000
2017-03-24,108.1000,3.1000,14.1000
2017-03-31,108.5000,2.9000,14.1000
2017-04-07,108.5000,2.9000,14.1000
2017-04-14,108.5000,2.9000,14.1000
2017-04-21,108.5000,2.9000,14.1000
2017-04-28,108.5000,2.9000,14.1000
2017-05-05,109.6000,3.9000,14.9000
2017-05-12,109.6000,3.9000,14.9000
2017-05-19,109.6000,3.9000,14.9000
2017-05-26,109.6000,3.9000,14.9000
2017-06-02,109.5000,4.5000,13.6000
2017-06-09,109.5000,4.5000,13.6000
2017-06-16,109.5000,4.5000,13.6000
2017-06-23,109.5000,4.5000,13.6000
2017-06-30,110.8000,5.7000,14.1000
2017-07-07,110.8000,5.7000,14.1000
2017-07-14,110.8000,5.7000,14.1000
2017-07-21,110.8000,5.7000,14.1000
2017-07-28,110.8000,5.7000,14.1000
2017-08-04,111.6000,6.6000,14.4000
2017-08-11,111.6000,6.6000,14.4000
2017-08-18,111.6000,6.6000,14.4000
2017-08-25,111.6000,6.6000,14.4000
2017-09-01,111.5000,6.1000,15.4000
2017-09-08,111.5000,6.1000,15.4000
2017-09-15,111.5000,6.1000,15.4000
2017-09-22,111.5000,6.1000,15.4000
2017-09-29,111.5000,6.1000,15.4000
2017-10-06,112.6000,7.9000,15.6000
2017-10-13,112.6000,7.9000,15.6000
2017-10-20,112.6000,7.9000,15.6000
2017-10-27,112.6000,7.9000,15.6000
2017-11-03,113.9000,9.0000,16.3000
2017-11-10,113.9000,9.0000,16.3000
2017-11-17,113.9000,9.0000,16.3000
2017-11-24,113.9000,9.0000,16.3000
2017-12-01,114.2000,9.2000,16.4000
2017-12-08,114.2000,9.2000,16.4000
2017-12-15,114.2000,9.2000,16.4000
2017-12-22,114.2000,9.2000,16.4000
2017-12-29,114.2000,9.2000,16.4000
2018-01-05,115.5000,9.7000,17.8000
2018-01-12,115.5000,9.7000,17.8000
2018-01-19,115.5000,9.7000,17.8000
2018-01-26,115.5000,9.7000,17.8000
2018-02-02,115.0000,9.7000,17.1000
2018-02-09,115.0000,9.7000,17.1000
2018-02-16,115.0000,9.7000,17.1000
2018-02-23,115.0000,9.7000,17.1000
2018-03-02,114.2000,8.4000,17.2000
2018-03-09,114.2000,8.4000,17.2000
2018-03-16,114.2000,8.4000,17.2000
2018-03-23,114.2000,8.4000,17.2000
2018-03-30,114.2000,8.4000,17.2000
2018-04-06,112.4000,6.7000,16.5000
2018-04-13,112.4000,6.7000,16.5000
2018-04-20,112.4000,6.7000,16.5000
2018-04-27,112.4000,6.7000,16.5000
2018-05-04,113.1000,7.9000,15.6000
2018-05-11,113.1000,7.9000,15.6000
2018-05-18,113.1000,7.9000,15.6000
2018-05-25,113.1000,7.9000,15.6000
2018-06-01,111.3000,6.7000,14.2000
2018-06-08,111.3000,6.7000,14.2000
2018-06-15,111.3000,6.7000,14.2000
2018-06-22,111.3000,6.7000,14.2000
2018-06-29,111.3000,6.7000,14.2000
2018-07-06,111.8000,7.2000,14.4000
2018-07-13,111.8000,7.2000,14.4000
2018-07-20,111.8000,7.2000,14.4000
2018-07-27,111.8000,7.2000,14.4000
2018-08-03,110.9000,5.7000,14.5000
2018-08-10,110.9000,5.7000,14.5000
2018-08-17,110.9000,5.7000,14.5000
2018-08-24,110.9000,5.7000,14.5000
2018-08-31,110.6000,5.1000,14.4000
2018-09-07,110.6000,5.1000,14.4000
2018-09-14,110.6000,5.1000,14.4000
2018-09-21,110.6000,5.1000,14.4000
2018-09-28,110.6000,5.1000,14.4000
2018-10-05,110.5000,5.5000,14.8000
2018-10-12,110.5000,5.5000,14.8000
2018-10-19,110.5000,5.5000,14.8000
2018-10-26,110.5000,5.5000,14.8000
2018-11-02,110.2000,4.4000,13.9000
2018-11-09,110.2000,4.4000,13.9000
2018-11-16,110.2000,4.4000,13.9000
2018-11-23,110.2000,4.4000,13.9000
2018-11-30,110.3000,4.6000,14.2000
2018-12-07,110.3000,4.6000,14.2000
2018-12-14,110.3000,4.6000,14.2000
2018-12-21,110.3000,4.6000,14.2000
2018-12-28,110.3000,4.6000,14.2000
2019-01-04,108.6000,2.7000,13.0000
2019-01-11,108.6000,2.7000,13.0000
2019-01-18,108.6000,2.7000,13.0000
2019-01-25,108.6000,2.7000,13.0000
2019-02-01,107.3000,0.6000,12.2000
2019-02-08,107.3000,0.6000,12.2000
2019-02-15,107.3000,0.6000,12.2000
2019-02-22,107.3000,0.6000,12.2000
2019-03-01,106.8000,-0.4000,12.6000
2019-03-08,106.8000,-0.4000,12.6000
2019-03-15,106.8000,-0.4000,12.6000
2019-03-22,106.8000,-0.4000,12.6000
2019-03-29,106.8000,-0.4000,12.6000
2019-04-05,106.3000,-1.6000,12.5000
2019-04-12,106.3000,-1.6000,12.5000
2019-04-19,106.3000,-1.6000,12.5000
2019-04-26,106.3000,-1.6000,12.5000
2019-05-03,104.6000,-3.9000,12.6000
2019-05-10,104.6000,-3.9000,12.6000
2019-05-17,104.6000,-3.9000,12.6000
2019-05-24,104.6000,-3.9000,12.6000
2019-05-31,105.5000,-2.4000,11.7000
2019-06-07,105.5000,-2.4000,11.7000
2019-06-14,105.5000,-2.4000,11.7000
2019-06-21,105.5000,-2.4000,11.7000
2019-06-28,105.5000,-2.4000,11.7000
2019-07-05,103.4000,-5.1000,10.6000
2019-07-12,103.4000,-5.1000,10.6000
2019-07-19,103.4000,-5.1000,10.6000
2019-07-26,103.4000,-5.1000,10.6000
2019-08-02,102.4000,-6.9000,9.1000
2019-08-09,102.4000,-6.9000,9.1000
2019-08-16,102.4000,-6.9000,9.1000
2019-08-23,102.4000,-6.9000,9.1000
2019-08-30,102.4000,-6.9000,9.1000
2019-09-06,102.8000,-5.4000,8.6000
2019-09-13,102.8000,-5.4000,8.6000
2019-09-20,102.8000,-5.4000,8.6000
2019-09-27,102.8000,-5.4000,8.6000
2019-10-04,101.7000,-7.8000,9.2000
2019-10-11,101.7000,-7.8000,9.2000
2019-10-18,101.7000,-7.8000,9.2000
2019-10-25,101.7000,-7.8000,9.2000
2019-11-01,101.6000,-8.0000,9.3000
2019-11-08,101.6000,-8.0000,9.3000
2019-11-15,101.6000,-8.0000,9.3000
2019-11-22,101.6000,-8.0000,9.3000
2019-11-29,101.6000,-8.0000,9.3000
2019-12-06,102.5000,-7.3000,10.1000
2019-12-13,102.5000,-7.3000,10.1000
2019-12-20,102.5000,-7.3000,10.1000
2019-12-27,102.5000,-7.3000,10.1000
2020-01-03,103.2000,-7.7000,13.5000
2020-01-10,103.2000,-7.7000,13.5000
2020-01-17,103.2000,-7.7000,13.5000
2020-01-24,103.2000,-7.7000,13.5000
2020-01-31,105.1000,-5.3000,13.2000
2020-02-07,105.1000,-5.3000,13.2000
2020-02-14,105.1000,-5.3000,13.2000
2020-02-21,105.1000,-5.3000,13.2000
2020-02-28,105.1000,-5.3000,13.2000
2020-03-06,105.3000,-4.7000,12.6000
2020-03-13,105.3000,-4.7000,12.6000
2020-03-20,105.3000,-4.7000,12.6000
2020-03-27,105.3000,-4.7000,12.6000
2020-04-03,93.7000,-11.3000,-3.6000
2020-04-10,93.7000,-11.3000,-3.6000
2020-04-17,93.7000,-11.3000,-3.6000
2020-04-24,93.7000,-11.3000,-3.6000
2020-05-01,58.5000,-37.1000,-47.0000
2020-05-08,58.5000,-37.1000,-47.0000
2020-05-15,58.5000,-37.1000,-47.0000
2020-05-22,58.5000,-37.1000,-47.0000
2020-05-29,58.5000,-37.1000,-47.0000
2020-06-05,63.4000,-29.3000,-51.8000
2020-06-12,63.4000,-29.3000,-51.8000
2020-06-19,63.4000,-29.3000,-51.8000
2020-06-26,63.4000,-29.3000,-51.8000
2020-07-03,75.2000,-21.2000,-39.4000
2020-07-10,75.2000,-21.2000,-39.4000
2020-07-17,75.2000,-21.2000,-39.4000
2020-07-24,75.2000,-21.2000,-39.4000
2020-07-31,83.4000,-14.7000,-27.2000
2020-08-07,83.4000,-14.7000,-27.2000
2020-08-14,83.4000,-14.7000,-27.2000
2020-08-21,83.4000,-14.7000,-27.2000
2020-08-28,83.4000,-14.7000,-27.2000
2020-09-04,90.6000,-10.4000,-14.1000
2020-09-11,90.6000,-10.4000,-14.1000
2020-09-18,90.6000,-10.4000,-14.1000
2020-09-25,90.6000,-10.4000,-14.1000
2020-10-02,95.0000,-8.3000,-5.9000
2020-10-09,95.0000,-8.3000,-5.9000
2020-10-16,95.0000,-8.3000,-5.9000
2020-10-23,95.0000,-8.3000,-5.9000
2020-10-30,95.0000,-8.3000,-5.9000
2020-11-06,95.5000,-5.7000,-6.6000
2020-11-13,95.5000,-5.7000,-6.6000
2020-11-20,95.5000,-5.7000,-6.6000
2020-11-27,95.5000,-5.7000,-6.6000
2020-12-04,92.1000,-6.7000,-11.6000
2020-12-11,92.1000,-6.7000,-11.6000
2020-12-18,92.1000,-6.7000,-11.6000
2020-12-25,92.1000,-6.7000,-11.6000
2021-01-01,96.5000,-3.2000,-9.3000
2021-01-08,96.5000,-3.2000,-9.3000
2021-01-15,96.5000,-3.2000,-9.3000
2021-01-22,96.5000,-3.2000,-9.3000
2021-01-29,96.5000,-3.2000,-9.3000
2021-02-05,95.9000,-2.4000,-9.0000
2021-02-12,95.9000,-2.4000,-9.0000
2021-02-19,95.9000,-2.4000,-9.0000
2021-02-26,95.9000,-2.4000,-9.0000
2021-03-05,97.6000,0.1000,-8.9000
2021-03-12,97.6000,0.1000,-8.9000
2021-03-19,97.6000,0.1000,-8.9000
2021-03-26,97.6000,0.1000,-8.9000
2021-04-02,103.1000,3.6000,-4.1000
2021-04-09,103.1000,3.6000,-4.1000
2021-04-16,103.1000,3.6000,-4.1000
2021-04-23,103.1000,3.6000,-4.1000
2021-04-30,105.7000,7.2000,-2.1000
2021-05-07,105.7000,7.2000,-2.1000
2021-05-14,105.7000,7.2000,-2.1000
2021-05-21,105.7000,7.2000,-2.1000
2021-05-28,105.7000,7.2000,-2.1000
2021-06-04,110.7000,9.3000,5.3000
2021-06-11,110.7000,9.3000,5.3000
2021-06-18,110.7000,9.3000,5.3000
2021-06-25,110.7000,9.3000,5.3000
2021-07-02,116.8000,11.9000,14.8000
2021-07-09,116.8000,11.9000,14.8000
2021-07-16,116.8000,11.9000,14.8000
2021-07-23,116.8000,11.9000,14.8000
2021-07-30,116.8000,11.9000,14.8000
2021-08-06,118.9000,14.6000,17.4000
2021-08-13,118.9000,14.6000,17.4000
2021-08-20,118.9000,14.6000,17.4000
2021-08-27,118.9000,14.6000,17.4000
2021-09-03,118.3000,14.0000,18.1000
2021-09-10,118.3000,14.0000,18.1000
2021-09-17,118.3000,14.0000,18.1000
2021-09-24,118.3000,14.0000,18.1000
2021-10-01,119.0000,14.4000,18.0000
2021-10-08,119.0000,14.4000,18.0000
2021-10-15,119.0000,14.4000,18.0000
2021-10-22,119.0000,14.4000,18.0000
2021-10-29,119.0000,14.4000,18.0000
2021-11-05,119.7000,14.8000,20.5000
2021-11-12,119.7000,14.8000,20.5000
2021-11-19,119.7000,14.8000,20.5000
2021-11-26,119.7000,14.8000,20.5000
2021-12-03,117.4000,14.1000,19.7000
2021-12-10,117.4000,14.1000,19.7000
2021-12-17,117.4000,14.1000,19.7000
2021-12-24,117.4000,14.1000,19.7000
2021-12-31,115.3000,14.5000,12.7000
2022-01-07,115.3000,14.5000,12.7000
2022-01-14,115.3000,14.5000,12.7000
2022-01-21,115.3000,14.5000,12.7000
2022-01-28,115.3000,14.5000,12.7000
2022-02-04,113.6000,13.3000,10.4000
2022-02-11,113.6000,13.3000,10.4000
2022-02-18,113.6000,13.3000,10.4000
2022-02-25,113.6000,13.3000,10.4000
2022-03-04,114.9000,13.6000,14.1000
2022-03-11,114.9000,13.6000,14.1000
2022-03-18,114.9000,13.6000,14.1000
2022-03-25,114.9000,13.6000,14.1000
2022-04-01,106.4000,8.0000,12.4000
2022-04-08,106.4000,8.0000,12.4000
2022-04-15,106.4000,8.0000,12.4000
2022-04-22,106.4000,8.0000,12.4000
2022-04-29,106.4000,8.0000,12.4000
2022-05-06,104.7000,7.4000,12.0000
2022-05-13,104.7000,7.4000,12.0000
2022-05-20,104.7000,7.4000,12.0000
2022-05-27,104.7000,7.4000,12.0000
2022-06-03,105.0000,6.2000,12.8000
2022-06-10,105.0000,6.2000,12.8000
2022-06-17,105.0000,6.2000,12.8000
2022-06-24,105.0000,6.2000,12.8000
2022-07-01,104.2000,7.5000,13.2000
2022-07-08,104.2000,7.5000,13.2000
2022-07-15,104.2000,7.5000,13.2000
2022-07-22,104.2000,7.5000,13.2000
2022-07-29,104.2000,7.5000,13.2000
2022-08-05,99.4000,3.8000,9.7000
2022-08-12,99.4000,3.8000,9.7000
2022-08-19,99.4000,3.8000,9.7000
2022-08-26,99.4000,3.8000,9.7000
2022-09-02,98.5000,1.7000,8.6000
2022-09-09,98.5000,1.7000,8.6000
2022-09-16,98.5000,1.7000,8.6000
2022-09-23,98.5000,1.7000,8.6000
2022-09-30,94.8000,0.3000,5.4000
2022-10-07,94.8000,0.3000,5.4000
2022-10-14,94.8000,0.3000,5.4000
2022-10-21,94.8000,0.3000,5.4000
2022-10-28,94.8000,0.3000,5.4000
2022-11-04,93.9000,-0.5000,3.1000
2022-11-11,93.9000,-0.5000,3.1000
2022-11-18,93.9000,-0.5000,3.1000
2022-11-25,93.9000,-0.5000,3.1000
2022-12-02,95.1000,-1.4000,3.8000
2022-12-09,95.1000,-1.4000,3.8000
2022-12-16,95.1000,-1.4000,3.8000
2022-12-23,95.1000,-1.4000,3.8000
2022-12-30,95.1000,-1.4000,3.8000
2023-01-06,96.9000,-0.5000,6.1000
2023-01-13,96.9000,-0.5000,6.1000
2023-01-20,96.9000,-0.5000,6.1000
2023-01-27,96.9000,-0.5000,6.1000
2023-02-03,99.4000,1.0000,8.5000
2023-02-10,99.4000,1.0000,8.5000
2023-02-17,99.4000,1.0000,8.5000
2023-02-24,99.4000,1.0000,8.5000
2023-03-03,98.8000,-0.7000,8.1000
2023-03-10,98.8000,-0.7000,8.1000
2023-03-17,98.8000,-0.7000,8.1000
2023-03-24,98.8000,-0.7000,8.1000
2023-03-31,98.4000,-1.5000,8.1000
2023-04-07,98.4000,-1.5000,8.1000
2023-04-14,98.4000,-1.5000,8.1000
2023-04-21,98.4000,-1.5000,8.1000
2023-04-28,98.4000,-1.5000,8.1000
2023-05-05,98.8000,-3.5000,9.5000
2023-05-12,98.8000,-3.5000,9.5000
2023-05-19,98.8000,-3.5000,9.5000
2023-05-26,98.8000,-3.5000,9.5000
2023-06-02,96.4000,-5.9000,7.2000
2023-06-09,96.4000,-5.9000,7.2000
2023-06-16,96.4000,-5.9000,7.2000
2023-06-23,96.4000,-5.9000,7.2000
2023-06-30,95.9000,-7.2000,6.4000
2023-07-07,95.9000,-7.2000,6.4000
2023-07-14,95.9000,-7.2000,6.4000
2023-07-21,95.9000,-7.2000,6.4000
2023-07-28,95.9000,-7.2000,6.4000
2023-08-04,95.0000,-9.3000,6.2000
2023-08-11,95.0000,-9.3000,6.2000
2023-08-18,95.0000,-9.3000,6.2000
2023-08-25,95.0000,-9.3000,6.2000
2023-09-01,94.0000,-10.0000,4.9000
2023-09-08,94.0000,-10.0000,4.9000
2023-09-15,94.0000,-10.0000,4.9000
2023-09-22,94.0000,-10.0000,4.9000
2023-09-29,94.0000,-10.0000,4.9000
2023-10-06,93.7000,-8.6000,4.4000
2023-10-13,93.7000,-8.6000,4.4000
2023-10-20,93.7000,-8.6000,4.4000
2023-10-27,93.7000,-8.6000,4.4000
2023-11-03,93.5000,-9.3000,4.7000
2023-11-10,93.5000,-9.3000,4.7000
2023-11-17,93.5000,-9.3000,4.7000
2023-11-24,93.5000,-9.3000,4.7000
2023-12-01,93.9000,-9.6000,5.1000
2023-12-08,93.9000,-9.6000,5.1000
2023-12-15,93.9000,-9.6000,5.1000
2023-12-22,93.9000,-9.6000,5.1000
2023-12-29,93.9000,-9.6000,5.1000
2024-01-05,96.5000,-8.8000,7.6000
2024-01-12,96.5000,-8.8000,7.6000
2024-01-19,96.5000,-8.8000,7.6000
2024-01-26,96.5000,-8.8000,7.6000
2024-02-02,95.8000,-9.8000,7.9000
2024-02-09,95.8000,-9.8000,7.9000
2024-02-16,95.8000,-9.8000,7.9000
2024-02-23,95.8000,-9.8000,7.9000
2024-03-01,95.1000,-10.0000,5.6000
2024-03-08,95.1000,-10.0000,5.6000
2024-03-15,95.1000,-10.0000,5.6000
2024-03-22,95.1000,-10.0000,5.6000
2024-03-29,95.1000,-10.0000,5.6000
2024-04-05,96.0000,-9.7000,6.6000
2024-04-12,96.0000,-9.7000,6.6000
2024-04-19,96.0000,-9.7000,6.6000
2024-04-26,96.0000,-9.7000,6.6000
2024-05-03,95.9000,-10.7000,6.8000
2024-05-10,95.9000,-10.7000,6.8000
2024-05-17,95.9000,-10.7000,6.8000
2024-05-24,95.9000,-10.7000,6.8000
2024-05-31,96.0000,-10.7000,7.1000
2024-06-07,96.0000,-10.7000,7.1000
2024-06-14,96.0000,-10.7000,7.1000
2024-06-21,96.0000,-10.7000,7.1000
2024-06-28,96.0000,-10.7000,7.1000
2024-07-05,96.1000,-10.4000,7.0000
2024-07-12,96.1000,-10.4000,7.0000
2024-07-19,96.1000,-10.4000,7.0000
2024-07-26,96.1000,-10.4000,7.0000
2024-08-02,96.0000,-10.9000,5.3000
2024-08-09,96.0000,-10.9000,5.3000
2024-08-16,96.0000,-10.9000,5.3000
2024-08-23,96.0000,-10.9000,5.3000
2024-08-30,96.0000,-10.9000,5.3000
2024-09-06,96.4000,-10.4000,6.3000
2024-09-13,96.4000,-10.4000,6.3000
2024-09-20,96.4000,-10.4000,6.3000
2024-09-27,96.4000,-10.4000,6.3000
2024-10-04,95.9000,-11.5000,6.3000
2024-10-11,95.9000,-11.5000,6.3000
2024-10-18,95.9000,-11.5000,6.3000
2024-10-25,95.9000,-11.5000,6.3000
2024-11-01,96.0000,-12.8000,7.0000
2024-11-08,96.0000,-12.8000,7.0000
2024-11-15,96.0000,-12.8000,7.0000
2024-11-22,96.0000,-12.8000,7.0000
2024-11-29,96.0000,-12.8000,7.0000
2024-12-06,95.8000,-11.1000,4.6000
2024-12-13,95.8000,-11.1000,4.6000
2024-12-20,95.8000,-11.1000,4.6000
2024-12-27,95.8000,-11.1000,4.6000
2025-01-03,93.6000,-14.4000,5.2000
2025-01-10,93.6000,-14.4000,5.2000
2025-01-17,93.6000,-14.4000,5.2000
2025-01-24,93.6000,-14.4000,5.2000
2025-01-31,95.3000,-12.4000,5.6000
2025-02-07,95.3000,-12.4000,5.6000
2025-02-14,95.3000,-12.4000,5.6000
2025-02-21,95.3000,-12.4000,5.6000
2025-02-28,96.2000,-11.1000,5.1000
2025-03-07,96.2000,-11.1000,5.1000
2025-03-14,96.2000,-11.1000,5.1000
2025-03-21,96.2000,-11.1000,5.1000
2025-03-28,96.2000,-11.1000,5.1000
2025-04-04,95.1000,-10.7000,2.4000
2025-04-11,95.1000,-10.7000,2.4000
2025-04-18,95.1000,-10.7000,2.4000
2025-04-25,95.1000,-10.7000,2.4000
2025-05-02,93.9000,-11.0000,1.9000
2025-05-09,93.9000,-11.0000,1.9000
2025-05-16,93.9000,-11.0000,1.9000
2025-05-23,93.9000,-11.0000,1.9000
2025-05-30,93.9000,-11.0000,1.9000
2025-06-06,95.0000,-10.3000,2.0000
2025-06-13,95.0000,-10.3000,2.0000
2025-06-20,95.0000,-10.3000,2.0000
2025-06-27,95.0000,-10.3000,2.0000
2025-07-04,94.2000,-11.8000,3.2000
2025-07-11,94.2000,-11.8000,3.2000
2025-07-18,94.2000,-11.8000,3.2000
2025-07-25,94.2000,-11.8000,3.2000
2025-08-01,95.8000,-10.4000,4.3000
2025-08-08,95.8000,-10.4000,4.3000
2025-08-15,95.8000,-10.4000,4.3000
2025-08-22,95.8000,-10.4000,4.3000
2025-08-29,95.8000,-10.4000,4.3000
2025-09-05,95.5000,-10.2000,4.0000
2025-09-12,95.5000,-10.2000,4.0000
2025-09-19,95.5000,-10.2000,4.0000
2025-09-26,95.5000,-10.2000,4.0000
2025-10-03,95.7000,-10.2000,3.9000
2025-10-10,95.7000,-10.2000,3.9000
2025-10-17,95.7000,-10.2000,3.9000
2025-10-24,95.7000,-10.2000,3.9000
2025-10-31,96.9000,-8.4000,4.2000
2025-11-07,96.9000,-8.4000,4.2000
2025-11-14,96.9000,-8.4000,4.2000
2025-11-21,96.9000,-8.4000,4.2000
2025-11-28,96.9000,-8.4000,4.2000
2025-12-05,97.1000,-9.3000,5.8000
2025-12-12,97.1000,-9.3000,5.8000
2025-12-19,97.1000,-9.3000,5.8000
2025-12-26,97.1000,-9.3000,5.8000
2026-01-02,96.7000,-9.0000,5.6000
2026-01-09,96.7000,-9.0000,5.6000
2026-01-16,96.7000,-9.0000,5.6000
2026-01-23,96.7000,-9.0000,5.6000
2026-01-30,96.7000,-9.0000,5.6000
2026-02-06,96.7000,-9.0000,5.6000
2026-02-13,96.7000,-9.0000,5.6000
2026-02-20,96.7000,-9.0000,5.6000
2026-02-27,96.7000,-9.0000,5.6000
2026-03-06,96.7000,-9.0000,5.6000
2026-03-13,96.7000,-9.0000,5.6000
2026-03-20,96.7000,-9.0000,5.6000
2026-03-27,96.7000,-9.0000,5.6000
2026-04-03,96.7000,-9.0000,5.6000
2026-04-10,96.7000,-9.0000,5.6000
2026-04-17,96.7000,-9.0000,5.6000
